Bytes,Composer,UnitPrice,Name,Milliseconds,Title
9391041,,0.99,Aprendendo A Jogar,290664,Elis Regina-Minha História
5322942,Clapton/Harrison,0.99,Badge,163552,The Cream Of Clapton
8225889,Bruce/Clapton,0.99,Sunshine Of Your Love,252891,The Cream Of Clapton
9946681,Clapton,0.99,Bell Bottom Blues,304744,The Cream Of Clapton
5793082,Alanis Morissette & Glenn Ballard,0.99,Right Through You,176117,Jagged Little Pill
20230089,"Blackmore, Gillan, Glover, Lord, Paice",0.99,Child In Time,620460,Deep Purple In Rock
6896288,Clapton/Trad. Arr. Clapton,0.99,Swing Low Sweet Chariot,208143,The Cream Of Clapton
9742568,Clapton,0.99,Let It Grow,297064,The Cream Of Clapton
7456807,Eugene McDaniel,0.99,Before You Accuse Me,224339,Unplugged
7669922,Jimmy Cox,0.99,Nobody Knows You When You're Down & Out,231836,Unplugged
7412975,Traditional,0.99,Alberta,222406,Unplugged
8861119,Jon Hudson/Mike Bordin/Mike Patton,0.99,Stripsearch,270106,Album Of The Year
6887544,Bill Gould/Mike Bordin/Mike Patton,0.99,She Loves Me Not,209867,Album Of The Year
8747367,,0.99,Caffeine,267937,Angel Dust
8853647,,0.99,Kindergarten,270680,Angel Dust
6073008,,0.99,Easy,185835,Angel Dust
13646606,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",0.99,No No No,414902,Fireball
7388369,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",0.99,Cuckoo For Caca,222902,King For A Day Fool For A Lifetime
5203430,"Mike Bordin, Billy Gould, Mike Patton",0.99,What A Day,158275,King For A Day Fool For A Lifetime
10333123,Faith No More,0.99,Falling To Pieces,316055,The Real Thing
11174250,Faith No More,0.99,Woodpecker From Mars,340532,The Real Thing
4781949,,0.99,Zeca Violeiro,143673,Deixa Entrar
6421400,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",0.99,No Way Back,196675,In Your Honor [Disc 1]
10323157,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",0.99,Still,313182,In Your Honor [Disc 2]
9721373,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",0.99,Razor,293276,In Your Honor [Disc 2]
8793187,Foo Fighters,0.99,Overdrive,270550,One By One
8472365,"Dave, Taylor, Nate, Chris",0.99,My Hero,260101,The Colour And The Shape
13779332,"Richie Blackmore, Ian Gillian, Roger Glover",0.99,Knocking At Your Back Door,424829,Knocking at Your Back Door: The Best Of Deep Purple in the 80's
6707993,fred ebb/john kander,0.99,"New York, New York",206001,My Way: The Best Of Frank Sinatra [Disc 1]
6119915,jimmy van heusen/sammy cahn,0.99,My Kind Of Town,188499,My Way: The Best Of Frank Sinatra [Disc 1]
5548581,jim croce,0.99,"Bad, Bad Leroy Brown",169900,My Way: The Best Of Frank Sinatra [Disc 1]
10030604,,0.99,Zambação,301113,Roda De Funk
2439206,,0.99,Divirta-Se (Saindo Da Sua),74919,Roda De Funk
6625000,Humberto Teixeira/Luiz Gonzaga,0.99,Assum Preto,199653,As Canções de Eu Tu Eles
9819759,,0.99,Is This Love (Live),295262,Quanta Gente Veio Ver (Live)
9673672,,0.99,Copacabana (Live),289671,Quanta Gente Veio Ver (Live)
9597994,Gilberto Gil,0.99,Beira Mar,295444,Unplugged
7469905,Gilberto Gil,0.99,Sampa,225697,Unplugged
9740361,"Richie Blackmore, Ian Gillian, Roger Glover, Ian Paice",0.99,The Unwritten Law,295053,Knocking at Your Back Door: The Best Of Deep Purple in the 80's
9543435,Gilberto Gil,0.99,Parabolicamará,284943,Unplugged
9690577,Gilberto Gil,0.99,Expresso 2222,284760,Unplugged
9049901,Gilberto Gil,0.99,Palco,270550,Unplugged
7217955,Gilberto Gil,0.99,Sítio Do Pica-Pau Amarelo,218070,Unplugged
6992417,Sully Erna,0.99,Faceless,216006,Faceless
8075050,Sully Erna,0.99,Make Me Believe,248607,Faceless
8513891,Sully Erna,0.99,Re-Align,260884,Faceless
7803270,Sully Erna,0.99,I Am,239516,Faceless
17875209,Billie Joe Armstrong/Green Day,0.99,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,548336,American Idiot
5716589,Green Day,0.99,St. Jimmy,175307,American Idiot
9502646,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99,Maybe I'm A Leo,290455,Machine Head
7980902,Green Day,0.99,Letterbomb,246151,American Idiot
4538451,,0.99,Welcome to the Jungle,273552,Appetite for Destruction
3816323,,0.99,Mr. Brownstone,228924,Appetite for Destruction
3451891,,0.99,Anything Goes,206400,Appetite for Destruction
2550030,,0.99,Perfect Crime,143637,Use Your Illusion I
5438862,,0.99,The Garden,322175,Use Your Illusion I
15046579,Duff McKagan/Slash/W. Axl Rose,0.99,Civil War,461165,Use Your Illusion II
13978284,W. Axl Rose,0.99,Breakdown,424960,Use Your Illusion II
9222458,Izzy Stradlin'/W. Axl Rose,0.99,Don't Cry,284238,Use Your Illusion II
8053997,Kevin Robinson/Richard Bull,0.99,L'Arc En Ciel De Miles,242390,Blue Moods
8510755,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,Vavoom : Ted The Mechanic,257384,Purpendicular
12201595,Julian Crampton,0.99,Jacob's Ladder,367647,Blue Moods
5172144,,0.99,The Pilgrim,307593,A Matter of Life and Death
3766272,Steve Harris,0.99,The Trooper,235311,A Real Dead One
5195776,Steve Harris,0.99,Iron Maiden,324623,A Real Dead One
5085184,Bruce Dickinson,0.99,Bring Your Daughter... To The Slaughter,317727,A Real Live One
22448256,Janick Gers/Steve Harris,0.99,Dream Of Mirrors,561162,Brave New World
20670727,Janick Gers/Steve Harris,0.99,Dance Of Death,516649,Dance Of Death
16664589,Steve Harris,0.99,Afraid To Shoot Strangers,416496,Fear Of The Dark
17483789,Steve Harris,0.99,Fear Of The Dark,436976,Fear Of The Dark
5189891,Steve Harris,0.99,09 - Iron Maiden,216058,Iron Maiden
11600029,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99,Hey Cisco,354089,Purpendicular
4804736,Steve Harris,0.99,Purgatory,200150,Killers
10921567,,0.99,Powerslave,454974,Live After Death
7542367,Adrian Smith/Bruce Dickinson/Steve Harris,0.99,Die With Your Boots On,314174,Live After Death
11479913,,0.99,The Evil That Men Do,478145,Live At Donington 1992 (Disc 1)
10751410,,0.99,Hallowed Be Thy Name,447791,Live At Donington 1992 (Disc 2)
4141056,Steve Harris,0.99,The Assassin,258768,No Prayer For The Dying
6472088,Harris,0.99,Aces High,269531,Powerslave
8638809,Smith/Dickinson,0.99,2 Minutes To Midnight,359810,Powerslave
6074756,Steve Harris,0.99,Losfer Words,252891,Powerslave
8800686,Steve Harris,0.99,Duelists,366471,Powerslave
11369671,"Blackmore, Glover, Turner, Lord, Paice",0.99,Fortuneteller,349335,Slaves And Masters
9791106,Dickinson,0.99,Powerslave,407823,Powerslave
4638848,,0.99,Intro,115931,Rock In Rio [CD1]
16345216,Bruce Dickinson/Janick Gers/Steve Harris,0.99,Ghost Of The Navigator,408607,Rock In Rio [CD1]
7434368,Steve Harris,0.99,Wrathchild,185808,Rock In Rio [CD1]
17422464,Steve Harris,0.99,Blood Brothers,435513,Rock In Rio [CD1]
23134336,Janick Gers/Steve Harris,0.99,Dream Of Mirrors,578324,Rock In Rio [CD2]
14076032,Steve Harris,0.99,Iron Maiden,351869,Rock In Rio [CD2]
11688064,Steve Harris,0.99,Run To The Hills,292179,Rock In Rio [CD2]
6578930,Adrian Smith; Bruce Dickinson; Steve Harris,0.99,The Evil That Men Do,273998,Seventh Son of a Seventh Son
6744431,Bruce Dickinson; Harris,0.99,Only the Good Die Young,280894,Seventh Son of a Seventh Son
8772471,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,0.99,High Ball Shooter,267833,Stormbringer
10596431,Steve Harris,0.99,Heaven Can Wait,441417,Somewhere in Time
3845631,Steve Harris,0.99,Children of the Damned,274364,The Number of The Beast
5062906,Adrian Smith/Steve Harris,0.99,The Prisoner,361299,The Number of The Beast
15233152,Blaze Bayley/Janick Gers/Steve Harris,0.99,The Aftermath,380786,The X Factor
7032960,Blaze Bayley/Steve Harris,0.99,Futureal,175777,Virtual XI
19347584,Steve Harris,0.99,Don't Look To The Eyes Of A Stranger,483657,Virtual XI
4174420,James Brown,0.99,Papa's Got A Brand New Bag Pt.1,127399,Sex Machine
7187857,Addie William Jones/Nat Jones,0.99,Hey America,218226,Sex Machine
9432346,Charlie Midnight/Dan Hartman,0.99,Living In America,282880,Sex Machine
9301687,"Smith, Toby",0.99,Hooked Up,275879,Emergency On Planet Earth
8413103,roger glover,0.99,A Twist In The Tail,257462,The Battle Rages On
9566237,Jay Kay/Toby Smith,0.99,Planet Home,284447,Synkronized
9351277,Toby Smith,0.99,Deeper Underground,281808,Synkronized
10843832,Toby Smith/Wallis Buchanan,0.99,Journey To Arnhemland,322455,The Return Of The Space Cowboy
8871509,C. Cester/C. Muncey/N. Cester,0.99,Radio Song,272117,Get Born
7285851,Jimi Hendrix,0.99,Red House,224130,Are You Experienced?
6870054,Billy Roberts,0.99,Hey Joe,210259,Are You Experienced?
3435777,,0.99,"Always With Me, Always With You",202035,Surfing with the Alien (Remastered)
9488316,,0.99,Mama Africa,283062,Jorge Ben Jor 25 Anos
12524725,,0.99,Santa Clara Clareou,380081,Jorge Ben Jor 25 Anos
7437935,Marco Tulio Lara/Rogerio Flausino,0.99,Encontrar Alguém,224078,Jota Quest-1995
7604601,Alanis Morissette & Glenn Ballard,0.99,Not The Doctor,227631,Jagged Little Pill
7985133,,0.99,Animal,244741,Vault: Def Leppard's Greatest Hits
6056200,João Suplicy,0.99,No Futuro,182308,Cafezinho
6031174,João Suplicy,0.99,Cafezinho,180924,Cafezinho
9962558,,0.99,You've Got Another Thing Comin',305162,Living After Midnight
5661120,"Paul Stanley, Ace Frehley",0.99,Comin' Home,172068,Unplugged [Live]
8549296,"Paul Stanley, Gene Simmons",0.99,Rock And Roll All Nite,259631,Unplugged [Live]
6457766,Robert Plant,0.99,Immigrant Song,201247,BBC Sessions [Disc 2] [Live]
10179657,John Bonham/John Paul Jones/Robert Plant,0.99,Heartbreaker,316081,BBC Sessions [Disc 2] [Live]
10267572,John Paul Jones/Robert Plant,0.99,Black Dog,317622,BBC Sessions [Disc 2] [Live]
17050485,Robert Plant,0.99,Stairway To Heaven,529658,BBC Sessions [Disc 2] [Live]
11248455,Robert Plant,0.99,That's The Way,343431,BBC Sessions [Disc 2] [Live]
11622738,,0.99,Hysteria,355056,Vault: Def Leppard's Greatest Hits
12831826,Robert Plant,0.99,Thank You,398262,BBC Sessions [Disc 2] [Live]
6016220,Jimmy Page/Robert Plant,0.99,Poor Tom,182491,Coda
8712499,"Jimmy Page, Robert Plant",0.99,Walter's Walk,270785,Coda
10701590,"Jimmy Page, Robert Plant",0.99,Wearing And Tearing,330004,Coda
6460212,John Bonham/John Paul Jones,0.99,The Crunge,197407,Houses Of The Holy
8846469,John Bonham/John Paul Jones,0.99,The Ocean,271098,Houses Of The Holy
6536167,Jimmy Page & Robert Plant,0.99,Hot Dog,197198,In Through The Out Door
9660588,"Jimmy Page, Robert Plant, John Paul Jones",0.99,Black Dog,296672,IV
9092799,"Jimmy Page, Robert Plant, John Paul Jones",0.99,Misty Mountain Hop,278857,IV
12643067,J. B. Lenoir/Willie Dixon,0.99,You Shook Me,388179,Led Zeppelin I
11394473,John Scofield,0.99,"Baltimore, DC",346932,Outbreak
16541364,Jimmy Page/John Bonham/John Paul Jones,0.99,How Many More Times,508055,Led Zeppelin I
5219819,"Jimmy Page, Robert Plant",0.99,Living Loving Maid (She's Just A Woman),159216,Led Zeppelin II
6871078,"Jimmy Page, Robert Plant, John Paul Jones",0.99,Celebration Day,209528,Led Zeppelin III
8674508,"Jimmy Page, Robert Plant, John Paul Jones",0.99,Bron-Y-Aur Stomp,259500,Led Zeppelin III
7160647,John Paul Jones/Robert Plant,0.99,Night Flight,217547,Physical Graffiti [Disc 2]
12633382,Jimmy Page/Robert Plant,0.99,For Your Life,384391,Presence
7897065,John Bonham/John Paul Jones/Robert Plant,0.99,Rock & Roll,242442,The Song Remains The Same (Disc 1)
21354766,Robert Plant,0.99,Stairway To Heaven,657293,The Song Remains The Same (Disc 2)
10793301,Renato Russo,0.99,Aloha,325955,A TempestadeTempestade Ou O Livro Dos Dias
4826528,Dado Villa-Lobos/Marcelo Bonfá,0.99,Será,148401,Mais Do Mesmo
9096726,,0.99,Esquinas,280999,Djavan Ao Vivo - Vol. 02
10130685,Dado Villa-Lobos/Marcelo Bonfá,0.99,Pais E Filhos,308401,Mais Do Mesmo
6680312,Lenny Kravitz,0.99,Rock And Roll Is Dead,204199,Greatest Hits
8477980,Lenny Kravitz,0.99,I Belong To You,257123,Greatest Hits
10107269,,0.99,Casa,307591,Lulu Santos - RCA 100 Anos De Música - Álbum 01
9260588,,0.99,A Cura,280920,Lulu Santos - RCA 100 Anos De Música - Álbum 01
9121087,,0.99,Sereia,278047,Lulu Santos - RCA 100 Anos De Música - Álbum 01
11893723,"Kelly, Mosley, Rothery, Trewaves",0.99,Heart Of Lothian: Wide Boy / Curtain Call,366053,Misplaced Childhood
5760864,Gilberto Gil,0.99,Cérebro Eletrônico,172800,Barulhinho Bom
4326918,Caetano Veloso e Gilberto Gil,0.99,A Menina Dança,129410,Barulhinho Bom
4437949,Brian Holland/Eddie Holland/Lamont Dozier,0.99,You've Been A Long Time Coming,137221,Seek And Shall Find: More Of The Best (1963-1981)
8893682,Djavan,0.99,Açai,270968,Djavan Ao Vivo - Vol. 1
8888206,Dick Holler,0.99,"Abraham, Martin And John",273057,Seek And Shall Find: More Of The Best (1963-1981)
7107625,,0.99,Everything I Need,216476,The Best Of Men At Work
12606241,Ulrich,0.99,Nothing Else Matters,388832,Black Album
8339785,"James Hetfield, Lars Ulrich and Kirk Hammett",0.99,Of Wolf And Man,256835,Black Album
10055959,Ulrich,0.99,The God That Failed,308610,Black Album
7654052,Ulrich,0.99,The Struggle Within,234240,Black Album
13215133,Holocaust,0.99,The Small Hours,403435,Garage Inc. (Disc 2)
6233729,Bourge/Phillips/Shelley,0.99,Crash Course In Brain Surgery,190406,Garage Inc. (Disc 2)
15387219,Harris/Tatler,0.99,Am I Evil?,470256,Garage Inc. (Disc 2)
11100130,Bourge/Phillips/Shelley,0.99,Breadfan,341551,Garage Inc. (Disc 2)
10664698,Djavan,0.99,Um Amor Puro,327105,Djavan Ao Vivo - Vol. 1
4514830,Deacon/May/Mercury/Taylor,0.99,Stone Cold Crazy,137717,Garage Inc. (Disc 2)
7212997,Clarke/Farren/Kilmister/Tayler,0.99,Damage Case,220212,Garage Inc. (Disc 2)
14178138,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99,The Four Horsemen,433188,Kill 'Em All
8102839,"James Hetfield, Lars Ulrich",0.99,Whiplash,249208,Kill 'Em All
10141785,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99,Metal Militia,311327,Kill 'Em All
8837394,"James Hetfield, Lars Ulrich",0.99,Until It Sleeps,269740,Load
9648615,"James Hetfield, Lars Ulrich",0.99,Cure,294347,Load
19286261,"James Hetfield, Lars Ulrich",0.99,The Outlaw Torn,588721,Load
11310434,C.Burton,0.99,Leper Messiah,347428,Master Of Puppets
12886474,"Hetfield, Ulrich, Hammett",0.99,The Unforgiven II,395520,ReLoad
5793959,,0.99,Fascinação,180793,Elis Regina-Minha História
12009412,"Hetfield, Ulrich",0.99,Prince Charming,365061,ReLoad
10159725,Metallica,0.99,For Whom The Bell Tolls,311719,Ride The Lightning
11510849,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,Frantic,350458,St. Anger
14093551,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,Shoot Me Again,430210,St. Anger
19262088,"James Hetfield, Lars Ulrich & Kirk Hammett",0.99,...And Justice For All,585769,...And Justice For All
19243795,"James Hetfield, Lars Ulrich and Cliff Burton",0.99,To Live Is To Die,588564,...And Justice For All
5395412,"R. Troup, L. Worth",0.99,The Meaning Of The Blues,168594,Miles Ahead
6523547,"Lô Borges, Fernando Brant",0.99,Paisagem Na Janela,197694,Milton Nascimento Ao Vivo
10626920,"Lô Borges, Márcio Borges, Fernando Brant",0.99,Para Lennon E McCartney,321828,Milton Nascimento Ao Vivo
9426153,"Milton Nascimento, Fernando Brant",0.99,Idolatrada,286249,Minas
7102182,Clarke/Kilmister/Taylor,0.99,Live To Win,217626,Ace Of Spades
5805241,Clarke/Kilmister/Taylor,0.99,Dirty Love,176457,Ace Of Spades
6501520,Mônica Marianno,0.99,É Fogo,194873,Demorou...
9237736,Nikki Sixx,0.99,Kickstart My Heart,283559,Motley Crue Greatest Hits
6735408,Cub Coda/Michael Lutz,0.99,Smokin' in The Boys Room,206837,Motley Crue Greatest Hits
9425215,Nirvana,0.99,Smells Like Teen Spirit,287190,From The Muddy Banks Of The Wishkah [Live]
4885331,Kurt Cobain,0.99,Polly,149995,From The Muddy Banks Of The Wishkah [Live]
5788407,Kurt Cobain,0.99,Polly,177031,Nevermind
7354184,,0.99,Sangue Latino,223033,Compositores
10706614,,0.99,Às Vezes,330292,Compositores
7774207,Clapton/Levy,0.99,Lay Down Sally,231732,The Cream Of Clapton
7557065,,0.99,Revolta Olodum,230191,Olodum
7499807,,0.99,Reggae Odoyá,224470,Olodum
6766104,,0.99,Protesto Do Olodum (Ao Vivo),206001,Olodum
9495202,Bi Ribeira/Herbert Vianna/João Barone,0.99,Vulcão Dub - Fui Eu,287059,Acústico MTV
5382018,Chico Science/Dengue/Lúcio Maia,0.99,Manguetown,162925,Acústico MTV
6036046,Herbert Vianna,0.99,Bora-Bora,182987,Acústico MTV
8091302,James Brown/Tim Maia,0.99,I Feel Good (I Got You) - Sossego,244976,Acústico MTV
6921669,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,0.99,Sincero Breu,208013,Acústico MTV
4942831,Bi Ribeiro/Herbert Vianna/João Barone,0.99,Selvagem,148558,Acústico MTV
8761283,Herbert Vianna,0.99,Navegar Impreciso,262870,Acústico MTV
9032835,"Eric Clapton, Will Jennings",0.99,Tears In Heaven,274729,Unplugged
8543439,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,0.99,Life During Wartime,259186,Acústico MTV
7342776,Herbert Vianna/Tetê Tillet,0.99,Tendo A Lua,219585,Arquivo II
5798663,Herbert Vianna,0.99,Busca Vida,176431,Arquivo II
7608999,Herbert Vianna,0.99,Ela Disse Adeus,226298,Arquivo II
7262419,,0.99,Óculos,219271,Arquivo Os Paralamas Do Sucesso
6293184,,0.99,O Beco,189178,Arquivo Os Paralamas Do Sucesso
8260477,,0.99,Romance Ideal,250070,Arquivo Os Paralamas Do Sucesso
5179599,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",0.99,Flying High Again,290851,Diary of a Madman (Remastered)
11184130,"O. Osbourne, R. Daisley, R. Rhoads",0.99,Mr. Crowley,344241,Tribute
11626740,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",0.99,Children Of The Grave,357067,Tribute
7847716,Jerry Cantrell,0.99,Bleed The Freak,241946,Facelift
4225077,Mike Patton,0.99,Naked In Front Of The Computer,128757,Album Of The Year
12198930,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,When The World Was Young,373394,Walking Into Clarksdale
10396315,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,Walking Into Clarksdale,318511,Walking Into Clarksdale
9295950,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,Slug,281469,Original Soundtracks 1
6572813,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,Ito Okashi,205087,Original Soundtracks 1
7782963,Steve Harris,0.99,Prowler,240274,The Beast Live
7678347,Eddie Vedder & Mike McCready,0.99,Given To Fly,233613,Live On Two Legs [Live]
11245109,Eddie Vedder,0.99,Off He Goes,343222,Live On Two Legs [Live]
8817438,Eddie Vedder,0.99,Severed Hand,270341,Pearl Jam
14006924,Eddie Vedder & Mike McCready,0.99,Inside Job,428643,Pearl Jam
5223345,Matt Cameron,0.99,Get Right,158589,Riot Act
10753135,Bill Gould/Mike Bordin/Mike Patton,0.99,Helpless,326217,Album Of The Year
11176623,Stone Gossard,0.99,Alive,341080,Ten
6351920,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,Go,193123,Vs.
6499398,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,Elderly Woman Behind The Counter In A Small Town,196336,Vs.
7942299,,0.99,Bush Doctor,239751,Greatest Hits
13955426,"Mason, Waters, Wright, Gilmour",0.99,Time,425195,Dark Side Of The Moon
4991935,,0.99,Hip Hop Rio,151536,Os Cães Ladram Mas A Caravana Não Pára
6684160,,0.99,Rappers Reais,202004,Os Cães Ladram Mas A Caravana Não Pára
6012409,"Mercury, Freddie",0.99,Bicycle Race,183823,Greatest Hits I
5939794,Mercury,0.99,We Are The Champions,182883,News Of The World
6642685,Taylor,0.99,Sheer Heart Attack,207386,News Of The World
7505887,Bill Gould/Jon Hudson/Mike Bordin/Mike Patton,0.99,Mouth To Mouth,228493,Album Of The Year
6144878,May,0.99,"All Dead, All Dead",190119,News Of The World
6078001,Taylor,0.99,Fight From The Inside,184737,News Of The World
6099840,May,0.99,Sleep On The Sidewalk,187428,News Of The World
12519388,May,0.99,It's Late,386194,News Of The World
7475323,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99,Shiny Happy People,226298,Out Of Time
8421172,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99,Radio Song,255477,Out Of Time
5264376,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99,Get Up,160235,Green
7065060,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99,The Wrong Child,216633,Green
9950311,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99,I Remember California,304013,Green
10866447,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99,New Test Leper,326791,New Adventures In Hi-Fi
6818425,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99,Departure,209423,New Adventures In Hi-Fi
